experiment,episode_id,task_id,topology,fault_type,fault_severity,fault_position,observability,origin_node,predicted_origin,candidate_count,rank,top1_correct,reciprocal_rank
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev1::early::1::single,evaluation-0061-sha,single,timeout,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::referential_drift::sev1::late::0::hierarchical,evaluation-0103-con,hierarchical,referential_drift,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::referential_drift::sev1::late::0::hierarchical,evaluation-0103-con,hierarchical,referential_drift,1,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::referential_drift::sev1::late::0::hierarchical,evaluation-0103-con,hierarchical,referential_drift,1,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0082-evi::referential_drift::sev2::middle::1::sequential,evaluation-0082-evi,sequential,referential_drift,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0082-evi::referential_drift::sev2::middle::1::sequential,evaluation-0082-evi,sequential,referential_drift,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0082-evi::referential_drift::sev2::middle::1::sequential,evaluation-0082-evi,sequential,referential_drift,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0060-ari::wrong_value::sev1::middle::0::sequential,evaluation-0060-ari,sequential,wrong_value,1,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0060-ari::wrong_value::sev1::middle::0::sequential,evaluation-0060-ari,sequential,wrong_value,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0060-ari::wrong_value::sev1::middle::0::sequential,evaluation-0060-ari,sequential,wrong_value,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::truncation::sev2::late::1::hierarchical,evaluation-0114-sta,hierarchical,truncation,2,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::truncation::sev2::late::1::hierarchical,evaluation-0114-sta,hierarchical,truncation,2,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::truncation::sev2::late::1::hierarchical,evaluation-0114-sta,hierarchical,truncation,2,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::wrong_value::sev2::late::1::hierarchical,evaluation-0099-sta,hierarchical,wrong_value,2,late,output_only,root,worker-3,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0099-sta::wrong_value::sev2::late::1::hierarchical,evaluation-0099-sta,hierarchical,wrong_value,2,late,sparse_trace,root,worker-2,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0099-sta::wrong_value::sev2::late::1::hierarchical,evaluation-0099-sta,hierarchical,wrong_value,2,late,full_trace,root,worker-2,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0096-sha::timeout::sev1::late::1::single,evaluation-0096-sha,single,timeout,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0096-sha::timeout::sev1::late::1::single,evaluation-0096-sha,single,timeout,1,late,sparse_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0096-sha::timeout::sev1::late::1::single,evaluation-0096-sha,single,timeout,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0087-evi::wrong_value::sev1::late::1::sequential,evaluation-0087-evi,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0087-evi::wrong_value::sev1::late::1::sequential,evaluation-0087-evi,sequential,wrong_value,1,late,sparse_trace,step-3,step-2,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0087-evi::wrong_value::sev1::late::1::sequential,evaluation-0087-evi,sequential,wrong_value,1,late,full_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::early::1::hierarchical,evaluation-0090-ari,hierarchical,truncation,1,early,output_only,worker-0,root,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::early::1::hierarchical,evaluation-0090-ari,hierarchical,truncation,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::early::1::hierarchical,evaluation-0090-ari,hierarchical,truncation,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0087-evi::truncation::sev2::middle::1::sequential,evaluation-0087-evi,sequential,truncation,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0087-evi::truncation::sev2::middle::1::sequential,evaluation-0087-evi,sequential,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0087-evi::truncation::sev2::middle::1::sequential,evaluation-0087-evi,sequential,truncation,2,middle,full_trace,step-2,step-1,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0109-sta::referential_drift::sev1::middle::1::hierarchical,evaluation-0109-sta,hierarchical,referential_drift,1,middle,output_only,manager-0,root,7,5,0,0.2
E3_attribution_observability,E2::evaluation-0109-sta::referential_drift::sev1::middle::1::hierarchical,evaluation-0109-sta,hierarchical,referential_drift,1,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0109-sta::referential_drift::sev1::middle::1::hierarchical,evaluation-0109-sta,hierarchical,referential_drift,1,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::timeout::sev1::early::0::sequential,evaluation-0081-sha,sequential,timeout,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0081-sha::timeout::sev1::early::0::sequential,evaluation-0081-sha,sequential,timeout,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::timeout::sev1::early::0::sequential,evaluation-0081-sha,sequential,timeout,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0109-sta::wrong_value::sev1::early::1::single,evaluation-0109-sta,single,wrong_value,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0109-sta::wrong_value::sev1::early::1::single,evaluation-0109-sta,single,wrong_value,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0109-sta::wrong_value::sev1::early::1::single,evaluation-0109-sta,single,wrong_value,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev2::early::0::hierarchical,evaluation-0084-sta,hierarchical,timeout,2,early,output_only,worker-0,root,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev2::early::0::hierarchical,evaluation-0084-sta,hierarchical,timeout,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev2::early::0::hierarchical,evaluation-0084-sta,hierarchical,timeout,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev1::middle::1::single,evaluation-0061-sha,single,timeout,1,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev1::middle::1::single,evaluation-0061-sha,single,timeout,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev1::middle::1::single,evaluation-0061-sha,single,timeout,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0070-ari::timeout::sev1::early::0::single,evaluation-0070-ari,single,timeout,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0070-ari::timeout::sev1::early::0::single,evaluation-0070-ari,single,timeout,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0070-ari::timeout::sev1::early::0::single,evaluation-0070-ari,single,timeout,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0069-sta::wrong_value::sev2::middle::1::sequential,evaluation-0069-sta,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0069-sta::wrong_value::sev2::middle::1::sequential,evaluation-0069-sta,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0069-sta::wrong_value::sev2::middle::1::sequential,evaluation-0069-sta,sequential,wrong_value,2,middle,full_trace,step-2,step-1,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0071-sha::truncation::sev1::early::1::parallel,evaluation-0071-sha,parallel,truncation,1,early,output_only,worker-0,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0071-sha::truncation::sev1::early::1::parallel,evaluation-0071-sha,parallel,truncation,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::truncation::sev1::early::1::parallel,evaluation-0071-sha,parallel,truncation,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0063-con::truncation::sev2::late::0::parallel,evaluation-0063-con,parallel,truncation,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0063-con::truncation::sev2::late::0::parallel,evaluation-0063-con,parallel,truncation,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0063-con::truncation::sev2::late::0::parallel,evaluation-0063-con,parallel,truncation,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::late::1::hierarchical,evaluation-0115-ari,hierarchical,referential_drift,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::late::1::hierarchical,evaluation-0115-ari,hierarchical,referential_drift,1,late,sparse_trace,root,worker-0,7,4,0,0.25
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::late::1::hierarchical,evaluation-0115-ari,hierarchical,referential_drift,1,late,full_trace,root,worker-0,7,5,0,0.2
E3_attribution_observability,E2::evaluation-0080-ari::wrong_value::sev1::late::1::parallel,evaluation-0080-ari,parallel,wrong_value,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0080-ari::wrong_value::sev1::late::1::parallel,evaluation-0080-ari,parallel,wrong_value,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0080-ari::wrong_value::sev1::late::1::parallel,evaluation-0080-ari,parallel,wrong_value,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::late::0::sequential,evaluation-0092-evi,sequential,timeout,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::late::0::sequential,evaluation-0092-evi,sequential,timeout,2,late,sparse_trace,step-3,step-2,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::late::0::sequential,evaluation-0092-evi,sequential,timeout,2,late,full_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0103-con::wrong_value::sev1::late::1::sequential,evaluation-0103-con,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::wrong_value::sev1::late::1::sequential,evaluation-0103-con,sequential,wrong_value,1,late,sparse_trace,step-3,step-1,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0103-con::wrong_value::sev1::late::1::sequential,evaluation-0103-con,sequential,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,1,early,output_only,worker-0,root,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev2::early::0::hierarchical,evaluation-0090-ari,hierarchical,timeout,2,early,output_only,worker-0,root,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev2::early::0::hierarchical,evaluation-0090-ari,hierarchical,timeout,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev2::early::0::hierarchical,evaluation-0090-ari,hierarchical,timeout,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::truncation::sev2::middle::1::single,evaluation-0068-con,single,truncation,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0068-con::truncation::sev2::middle::1::single,evaluation-0068-con,single,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::truncation::sev2::middle::1::single,evaluation-0068-con,single,truncation,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0111-sha::wrong_value::sev1::middle::1::single,evaluation-0111-sha,single,wrong_value,1,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0111-sha::wrong_value::sev1::middle::1::single,evaluation-0111-sha,single,wrong_value,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0111-sha::wrong_value::sev1::middle::1::single,evaluation-0111-sha,single,wrong_value,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::hierarchical,evaluation-0072-evi,hierarchical,referential_drift,1,early,output_only,worker-0,root,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::hierarchical,evaluation-0072-evi,hierarchical,referential_drift,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::hierarchical,evaluation-0072-evi,hierarchical,referential_drift,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0093-con::referential_drift::sev2::late::1::sequential,evaluation-0093-con,sequential,referential_drift,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0093-con::referential_drift::sev2::late::1::sequential,evaluation-0093-con,sequential,referential_drift,2,late,sparse_trace,step-3,step-0,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0093-con::referential_drift::sev2::late::1::sequential,evaluation-0093-con,sequential,referential_drift,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::wrong_value::sev2::middle::1::hierarchical,evaluation-0090-ari,hierarchical,wrong_value,2,middle,output_only,manager-0,root,7,4,0,0.25
E3_attribution_observability,E2::evaluation-0090-ari::wrong_value::sev2::middle::1::hierarchical,evaluation-0090-ari,hierarchical,wrong_value,2,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::wrong_value::sev2::middle::1::hierarchical,evaluation-0090-ari,hierarchical,wrong_value,2,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev2::middle::1::single,evaluation-0099-sta,single,referential_drift,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev2::middle::1::single,evaluation-0099-sta,single,referential_drift,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev2::middle::1::single,evaluation-0099-sta,single,referential_drift,2,middle,full_trace,step-2,step-2,4,1,1,1.0
